Mini Always an Optimist 4-in-1 Mist,P501035,"-Niacinamide: Improves skin&rsquo;s appearance. <br>-Sodium Hyaluronate: Keeps skin looking hydrated and plump. <br>-Botanical Blend of Lotus, Gardenia, and White Waterlily: Soothes and nourishes skin. <br><br>Water/Aqua/Eau, Caprylic/Capric Triglyceride, Glycerin, Dipropylene Glycol, Niacinamide, 1,2-Hexanediol, Butylene Glycol, Panthenol, Allantoin, Betaine, Sodium Chloride, Squalane, Ethylhexylglycerin, Trehalose, Sodium Benzoate, Disodium EDTA, Olea Europaea (Olive) Fruit Oil, Hydrogenated Olive Oil Unsaponifiables, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Lavandula Angustifolia (Lavender) Oil, Sodium Hyaluronate, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Cananga Odorata Flower Oil, Citric Acid, Citrus Aurantium Dulcis (Orange) Oil, Tocopherol, Cymbopogon Martini Oil, Pelargonium Graveolens Flower Oil, Michelia Alba Flower Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Sodium Citrate, Eucalyptus Globulus Leaf Oil, Jasminum Officinale (Jasmine) Oil, Limonene, Linalool."
Insta-Brow Waxy Brow Pencil,P484071,"Polybutene, Synthetic Wax, Hydrogenated Vegetable Oil, VP/Hexadecene Copolymer, Caprylic/Capric Triglyceride, Dimer Dilinoleyl Dimer Dilinoleate, Diisostearyl Malate, Hydrogenated Styrene/Methyl Styrene/Indene Copolymer, CI 77499 (Iron Oxides), Disteardimonium Hectorite, Calcium Silicate, CI 77491 (Iron Oxides), Propylene Carbonate, CI 77492 (Iron Oxides), CI 77891 (Titanium Dioxide), Argania Spinosa Kernel Oil, Camellia Oleifera Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Mica, Panthenol, Dicalcium Phosphate, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Silica, Tocopherol, Tin Oxide."
Mini Ultimate Blurring Setting Powder,P466143," -Performance Powder Microspheres: Create a silky-smooth texture. <br>-Surface-Treated Pigments: Aid in skin adhesion. <br>-Soft-Focus Powders: Visibly blur fine lines and improve the look of textured skin. <br><br>Talc (Asbestos-Free)*, Calcium Aluminum Borosilicate, Magnesium Myristate, Nylon-12, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Zea Mays (Corn) Starch, Phenoxyethanol, Caprylyl Glycol, Lauroyl Lysine, Sodium Dehydroacetate, Trimethylsiloxysilicate, Polymethyl Methacrylate, Ascorbyl Palmitate, Methicone, May Contain/Peut Contenir (±): Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI 19140), Ultramarines (CI77007).
<br><br> *The talc used maintains the integrity of our setting powder’s performance, is asbestos-free, and of the highest quality.
"
Perfect Strokes Universal Volumizing Mascara,P475599,"-Castor Oil: Conditions, softens, and nourishes lashes. <br><br>Water/Aqua/Eau, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire de carnauba, Glyceryl Stearate, Hydrogenated Olive Oil Stearyl Esters, Synthetic Wax, Stearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Palmitic Acid, Butylene Glycol, Polyacrylate-21, Olea Europaea (Olive) Oil Unsaponifiables, Aminomethyl Propanol, Ricinus Communis (Castor) Seed Oil, Synthetic Beeswax, Phenoxyethanol, Caprylyl Glycol, Galactoarabinan, Rhus Succedanea Fruit Wax, Shorea Robusta Resin, Hydroxyethylcellulose, Sodium Dehydroacetate, Xanthan Gum, Trideceth-6 Phosphate, Hydroxyacetophenone, Dipropylene Glycol, Glyceryl Caprylate, Tocopherol, Iron Oxides (CI 77499), Ultramarines (CI 77007)."
Triclone Skin Tech Hydrating + De-puffing Concealer with Fermented Arnica,P507110,"-Niacinamide: Known to brighten and boost skin hydration.<br>-Fermented Arnica: Reduces the look of redness and irritation.<br>-Hyaluronic Acid Complex: Visibly plumps and hydrates.<br><br>Aqua (Water, Eau), Glycerin, Diphenylsiloxy Phenyl Trimethicone, Trimethylsiloxysilicate, C13-15 Alkane, Caprylyl  Methicone, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Isododecane, Dimethicone, Methyl  Trimethicone, Polypropylsilsesquioxane, Phenyl Trimethicone, Disteardimonium Hectorite, Magnesium Sulfate,  Acrylates/Dimethicone Copolymer, Arnica Montana Flower Extract**, Niacinamide, Squalane, Hydrolyzed  Hyaluronic Acid, Coleus Forskohlii Root Extract, Sodium Hyaluronate, Hyaluronic Acid, Pseudozyma  Epicola/Camellia Sinensis Seed Oil Ferment Extract Filtrate, Pseudozyma Epicola/Apricot Kernel Oil/Olive Fruit  Oil/Sweet Almond Oil/Sunflower Seed Oil/Licorice Root Extract Ferment Extract Filtrate, Pseudozyma  Epicola/Apricot Kernel Oil/Olive Fruit Oil/Sunflower Seed Oil/Sweet Almond Oil/(Angelica Gigas/Lithospermum  Erythrorhizon) Root Extract Ferment Extract Filtrate, Solanum Lycopersicum (Tomato) Fruit Extract, Dunaliella  Salina Extract, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Pseudanabaena Galeata  Extract, Hydrolyzed Sodium Hyaluronate, Tocopherol, Potassium Hyaluronate, Pseudozyma Epicola/Sunflower  Seed Oil Ferment Extract Filtrate, Betaine, Hydroxypropyltrimonium Hyaluronate, Caprylyl Glycol, Aloe Barbadensis  Leaf Extract, Sorbitan Sesquioleate, Polymethylsilsesquioxane, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone,  Acrylates/Polytrimethylsiloxymethacrylate Copolymer, 1,2-Hexanediol, Ethylhexylglycerin, Dimethicone/Vinyl  Dimethicone Crosspolymer, Cetearyl Dimethicone/Vinyl Dimethicone Crosspolymer, Triethoxycaprylylsilane,  Xanthan Gum, Silica Silylate, Aluminum Hydroxide, Boron Nitride, CI 77491/77492/77499 (Iron Oxides), CI 77891  (Titanium Dioxide). <br>**Fermented <br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category&mdash;this is not an exhaustive list): <br></b>Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) under 0.1%, Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Paraffin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos), Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1,4-Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1,4-Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)."
Airbrush Flawless Setting Spray,P461147," -Film-Former Polymers: Form a strong but flexible, breathable film across the skin to keep makeup in place.<br>-Japanese Green Tea: Supports the natural moisture barrier for soft, hydrated skin. <br>-Aromatic Resin: Blurs the appearance of pores. <br><br>Aqua/Water/Eau, Amp-Acrylates/Allyl Methacrylate Copolymer, Pvp, Phenoxyethanol, Pentylene Glycol, Propanediol, Polysorbate 20, Citric Acid, Ethylhexylglycerin, Aloe Barbadensis (Aloe Vera) Leaf Juice Powder, Parfum (Fragrance), Potassium Sorbate, Glycerin, Caprylic/Capric Triglyceride, Camellia Oleifera Leaf Extract, Pistacia Lentiscus Gum, Hydrogenated Lecithin, Leuconostoc/Radish Root Ferment Filtrate, Phenethyl Alcohol (Preservative)."
Roller Baby Lip Gloss,P441815,"Polybutene, Caprylic/Capric Triglyceride, Diisostearyl Malate, C12-15 Alkyl Benzoate, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Fragrance, Persea Gratissima (Avocado) Oil, Yellow 5 (Ci 19140), Blue 1 (Ci 42090), Red 27 (Ci 45410)."
Candy Glaze Lip Gloss Stick,P480000,"Diisostearyl Malate, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer, Dilinoleate, Pentaerythrityl Adipate/Caprate/Caprylate/Heptanoate, Vp/Hexadecene Copolymer, Paraffin, Octyldodecanol, Ci 77891 / Titanium Dioxide, Cera Microcristallina / Microcrystalline Wax / Cire, Microcristalline, Sorbitan Sesquioleate 
Ci 77491 / Iron Oxides, Synthetic Wax,Disteardimonium Hectorite, Ci 77499 / Iron Oxides, Tocopheryl Acetate, Ethylene/Propylene Copolymer, Ci 15985 / Yellow 6 Lake, Propylene Carbonate, Ci 15850 / Red 7 Lake 
Parfum / Fragrance, Dextrin Palmitate, Tocopherol, Mangifera Indica Seed Oil / Mango Seed Oil, Sodium, Hyaluronate, Caprylic/Capric Triglyceride, Aqua / Water / Eau, Mangifera Indica Fruit Extract / Mango Fruit Extract, 1,2-Hexanediol, Punica Granatum Fruit Extract"
Glossybounce™ High-Shine Hydrating Lip Gloss Oil,P507492,"-Hyaluronic Acid: Helps to attract water and retain moisture for plump, hydrated lips.<br>-Jojoba Oil: A fatty acid that hydrates and nurtures dry, chapped lips.<br>-Shea Butter: Softens, smooths, and conditions lips.<br><br>Ricinus Communis (Castor) Seed Oil, Oleic/Linoleic/Linolenic Polyglycerides, Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera/Cire de carnauba, Simmondsia Chinensis (Jojoba) Seed Oil, Polyhydroxystearic Acid, Silica, Sodium Hyaluronate, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Hydrogenated Castor Oil, Aqua/Water/Eau, Stevia Rebaudiana Leaf/Stem Extract, Citric Acid, Caprylyl Glycol, Sorbitan Oleate.  [+/- MAY CONTAIN/ PEUT CONTENIR: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 33 Lake (CI 17200), Red 7 (CI 15850), Yellow 6 Lake (CI 15985)].<br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category&mdash;this is not an exhaustive list): <br></b>Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) under 0.1%, Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Paraffin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos), Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1,4-Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1,4-Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)."
Ultralip High Shine Lipstick with Hyaluronic Acid,P504823,"-4HA: A blend of four hyaluronic acid molecules known to provide hydration.<br>-Jojoba Seed Oil: Helps smooth and soften dry lips.<br>-Meadowfoam Seed Oil: Helps soften dry lips and lock in moisture.<br><br>Polybutene, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Simmondsia Chinensis (Jojoba) Seed Oil, Diisostearyl Malate, Polyethylene, Triisostearyl Citrate, C12-15 Alkyl Lactate, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire de Candelilla, Pentaerythrityl Tetraisostearate, Trimethylolpropane Triisostearate, Limnanthes Alba (Meadowfoam) Seed Oil, Octyldodecanol, Tridecyl Trimellitate, Sucrose Acetate Isobutyrate, Synthetic Fluorphlogopite, Sodium Hyaluronate, Helianthus Annuus (Sunflower) Seed Wax, Citrullus Lanatus (Watermelon) Seed Oil, Tribehenin, Ricinus Communis (Castor) Seed Oil, Tocopheryl Acetate, Butyrospermum Parkii (Shea) Nut Extract, Hydrated Silica, Lecithin, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Palmitoyl Tripeptide-1, Lactic Acid, Ascorbyl Palmitate, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Tocopherol, Sorbitan Oleate, Sorbitan Isostearate, Caprylyl Glycol, Red 7 Lake (CI 15850). May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 (CI 15850), Blue 1 Lake (CI 42090), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985)."
Ethereal Eyes Eyeshadow Palette,P501527,"<b>EE1: <br></b>Mica, Talc, Zinc Stearate, Boron Nitride, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate, Diisostearyl Malate, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid, Triethoxycaprylylsilane, Cellulose, Polyethylene, [May Contain (+/-): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492), Yellow 5 Lake (CI 19140)]. <br><br><b>EE2, EE4: <br></b>Dimethicone, Calcium Aluminum Borosilicate, Mica, Caprylic/Capric Triglyceride, Octyldodecyl Stearoyl Stearate, Magnesium Myristate, Diisostearyl Malate, Silica, HDI/Trimethylol Hexyllactone Crosspolymer, Caprylyl Glycol, 1,2-Hexanediol, Tin Oxide, Acrylates Copolymer, Isododecane, [May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Bismuth Oxychloride (CI 77163)]. <br><br><b>EE3, EE7: <br></b>Talc, Boron Nitride, Nylon-12, Silica, Mica, Cellulose, Octyldodecyl Stearoyl Stearate, Polyethylene, Zinc Stearate, Diisostearyl Malate, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid, Triethoxycaprylylsilane, [May Contain (+/-): Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Carmine (CI 75470), Yellow 5 Lake (CI 19140)]. <br><br><b>EE5, EE10: <br></b>Talc, Mica, Boron Nitride, Silica, Nylon-12, Polyethylene, Zinc Stearate, Octyldodecyl Stearoyl Stearate, Diisostearyl Malate, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid, [May Contain (+/-): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499), Ultramarines (CI 77007), Yellow 5 Lake (CI 19140]. <br><br><b>EE6: <br></b>Dimethicone, Calcium Aluminum Borosilicate, Mica, Caprylic/Capric Triglyceride, Silica, Calcium Sodium Borosilicate, HDI/Trimethylol Hexyllactone Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Magnesium Myristate, 1,2-Hexanediol, Caprylyl Glycol, Isododecane, Acrylates Copolymer, Tin Oxide, Talc, [May Contain (+/-): Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499)]. <br><br><b>EE8: <br></b>Boron Nitride, Mica, Talc, Nylon-12, Polyethylene, Cellulose, Zinc Stearate, Octyldodecyl Stearoyl Stearate, Silica, Diisostearyl Malate, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid, [May Contain (+/-): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499)]. <br><br><b>EE9: <br></b>Calcium Aluminum Borosilicate, Ethylhexyl Palmitate, Calcium Sodium Borosilicate, Zinc Stearate, Tin Oxide, Sodium Dehydroacetate, Caprylyl Glycol, Phenoxyethanol, Sorbic Acid, Hexylene Glycol, Boron Nitride, Silica, Talc, [May Contain (+/-):Titanium Dioxide (CI 77891), Mica (CI 77019), Iron Oxides (CI 77491, CI 77492, CI 77499)]. <br><br><b>EE11: <br></b>Ethylhexyl Palmitate, Talc, Zinc Stearate, Calcium Aluminum Borosilicate, Sodium Dehydroacetate, Caprylyl Glycol, Phenoxyethanol, Sorbic Acid, Hexylene Glycol, Tin Oxide, Boron Nitride, Silica, [May Contain (+/-): Mica (CI 77019), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)]. <br><br><b>EE12: <br></b>Talc, Mica, Boron Nitride, Silica, Zinc Stearate, Nylon-12, Polyethylene, Cellulose, Octyldodecyl Stearoyl Stearate, Diisostearyl Malate, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid, [May Contain (+/-): Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499)]."
Mini All Nighter Long-Lasting Makeup Setting Spray,P422455,"Aqua/Water/Eau, Alcohol Denat., PVP, Dimethicone PEG-7 Phosphate, PPG-3 Benzyl Ether Myristate, Polyhydroxystearic Acid, Dipropylene Glycol, Isononyl Isononanoate, Ethylhexyl Isononanoate, Caprylyl Glycol, Sodium Cocamidopropyl PG-Dimonium Chloride Phosphate, Methyl Methacrylate Crosspolymer, Glycereth-5 Lactate, Phenylpropanol, Propanediol, Methyl Diisopropyl Propionamide, Sodium Hydroxide, Parfum/Fragrance, Aloe Barbadensis Leaf Juice, Maltodextrin, Poloxamer 407, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol, Potassium Sorbate, Sodium Benzoate."
Light Reflecting Advanced Skincare Foundation,P479338,"-Biomimetic Oat: Visibly improves clarity by reducing the appearance of redness.<br>-Japanese Lilyturf: Supports a strong skin barrier by helping maintain moisture.<br>-Cacao Peptides and Milk Thistle: Minimize the negative effect of blue light and environmental stressors.<br><br>Water/Aqua/Eau, C9-12 Alkane, Butylene Glycol, Undecane, Tridecane, Isodecyl Neopentanoate, Hydrogenated Polyisobutene, Polyglyceryl-6 Polyricinoleate, Polyglyceryl-2 Diisostearate, Disteardimonium Hectorite, Diisostearyl Malate, Glycerin, Synthetic Wax, Sodium Chloride, Ophiopogon Japonicus Root Extract, Ascophyllum Nodosum Extract, Theobroma Cacao (Cocoa) Seed Extract, Curcuma Longa (Turmeric) Root Extract, Silybum Marianum Fruit Extract, Aluminum Hydroxide, Magnesium Chloride, Sodium Dilauramidoglutamide Lysine, Tocopherol, Coco-Caprylate/Caprate, Ethylhexylglycerin, Pentylene Glycol, Hydroxyphenyl Propamidobenzoic Acid, Ascorbyl Palmitate, Citric Acid, Sea Water/Maris Aqua/Eau De Mer, Trisodium EDTA, Barium Sulfate, Alumina, Chlorphenesin, Phenoxyethanol, Potassium Sorbate, [+/-(May Contain/Peut Contenir): Iron Oxides (CI 77491, CI 77492, CI 77499), Mica, Titanium Dioxide (CI 77891)]."
Brow Wiz® Ultra-Slim Precision Brow Pencil,P202633,
Lip Sleeping Mask Intense Hydration with Vitamin C,P420652,"<p>'DIISOSTEARYL MALATE, HYDROGENATED POLYISOBUTENE, PHYTO- STERYL/ISOSTEARYL/CETYL/STEARYL/BEHENYL DIMER DILINOLEATE, HYDROGENATED POLY(C6-14 OLEFIN), POLYBUTENE, MICROCRYSTALLINE WAX / CERA MICROCRISTALLINA / CIRE MICROCRI STALLINE, BUTYROSPERMUM PARKII (SHEA) BUTTER, SYNTHETIC WAX, ETHYLENE/PROPYLENE/STYRENE COPOLYMER, SUCROSE TETRASTEARATE TRIACETATE, MICA, EUPHORBIA CERIFERA (CANDELILLA) WAX / CANDELILLA CERA HYDROCARBONS / CIRE DE CANDELILLA, CANDELILLA WAX ESTERS, ASTROCARYUM MURUMURU SEED BUTTER, TITANIUM DIOXIDE (CI 77891), FRAGRANCE / PARFUM, GLYCERYL CAPRYLATE, POLYGLYCERYL-2 DIISOSTEARATE, BUTYLENE/ETHYLENE/STYRENE COPOLYMER, COPERNICIA CERIFERA (CARNAUBA) WAX / COPERNICIA CERIFERA CERA / CIRE DE CARNAUBA, METHICONE, POLYGLYCERYL-2 TRIISOSTEARATE, COCOS NUCIFERA (COCONUT) OIL, YELLOW 6 LAKE (CI 15985), PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, RED 6 (CI 15850), ASCORBIC ACID, WATER / AQUA / EAU, GLYCERIN, PROPANEDIOL, BHT, PUNICA GRANATUM FRUIT JUICE, RUBUS IDAEUS (RASPBERRY) JUICE, VITIS VINIFERA (GRAPE) JUICE</p>"
Brazilian Kiss Cupuaçu Lip Butter,P415747," -Cupua&#231;u Butter: Locks in moisture with fatty-acids, phytosterols, and polyphenols.
<br>-A&#231;a�: The antioxidant powerhouse packed into one super fruit helps keep skin looking and feeling young. <br>-Coconut Oil: Melts easily into skin to soften, condition, and moisturize.  
<br><br>Organic Helianthus Annuus Seed (Sunflower) Oil, Beeswax, Organic Cocos Nucifera (Coconut) Oil, Organic Olea Europea (Extra Virgin Olive) Oil, Vitis Vinifera (Grapeseed) Oil, Theobroma Grandiflorum (Cupua&#231;u), Euterpe Oleracae (A&#231;a�) Extract Organic, Cannabis Sativa Seed (Hemp) Oil, Butter, Flavor, Rosmarinus Officinalis (Rosemary) Extract, Tocopherol, Aloe Vera.  
"
Swipe All-Over Hydrating Serum Concealer,P507142,"-Hyaluronic Acid: Hydrates to keep skin looking supple, smooth, and bouncy. <br>-Centella Asiatica Leaf Extract: Sooths and calms sensitive skin. <br>-Lysine: Supports the production of collagen and repairs and prevents dryness.<br><br>Water/Aqua/Eau, Hydrogenated Polyisobutene, Isononyl Isononanoate, Propanediol, Glycerin, Polyglyceryl-3 Polyricinoleate, Polyglyceryl-3 Diisostearate, Disteardimonium Hectorite, Sorbitan Isostearate, Magnesium Sulfate, Sodium Dehydroacetate, Caprylyl Glycol, 1,2-Hexanediol, Magnesium Stearate, Tocopheryl Acetate, Sodium Lauroyl Glutamate, Lysine, Magnesium Chloride, Sodium Hyaluronate, Cassia Angustifolia Seed Polysaccharide, Centella Asiatica Extract, Lactobacillus Ferment Lysate, Camellia Sinensis Leaf Extract, Punica Granatum Bark/Fruit Extract, Lactobacillus Ferment, Caffeine, Aluminum Hydroxide (CI 77002), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).<br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category&mdash;this is not an exhaustive list): <br></b>Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) under 0.1%, Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Paraffin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos), Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1,4-Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1,4-Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)."
